#{"t_start": 1637674807.0757542, "env_id": null}
r,l,t,total_asset,last_account,action_summary
3.93426,249,37.498092,139342.599947331,"{'Cash': 22.178405331025715, 'WMT': 1762.0, 'AAPL': 0.0, 'MMM': 220.0}","{'WMT': {'buy': 73, 'sell': 70, 'no-action': 106}, 'AAPL': {'buy': 53, 'sell': 56, 'no-action': 140}, 'MMM': {'buy': 57, 'sell': 60, 'no-action': 132}}"
5.428388,249,37.775339,154283.87763146072,"{'Cash': 438.376216460726, 'WMT': 1780.0, 'AAPL': 0.0, 'MMM': 365.0}","{'WMT': {'buy': 71, 'sell': 59, 'no-action': 119}, 'AAPL': {'buy': 52, 'sell': 55, 'no-action': 142}, 'MMM': {'buy': 57, 'sell': 58, 'no-action': 134}}"
3.758422,249,39.075283,137584.2209330065,"{'Cash': 119464.74066500651, 'WMT': 268.0, 'AAPL': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 66, 'sell': 67, 'no-action': 116}, 'AAPL': {'buy': 57, 'sell': 58, 'no-action': 134}, 'MMM': {'buy': 65, 'sell': 63, 'no-action': 121}}"
6.168613,249,39.36695,161686.12884962794,"{'Cash': 28.719063627947435, 'WMT': 891.0, 'AAPL': 0.0, 'MMM': 1105.0}","{'WMT': {'buy': 58, 'sell': 58, 'no-action': 133}, 'AAPL': {'buy': 49, 'sell': 46, 'no-action': 154}, 'MMM': {'buy': 44, 'sell': 44, 'no-action': 161}}"
5.278983,249,39.74558,152789.83046976232,"{'Cash': 34502.00913276233, 'WMT': 1512.0, 'AAPL': 0.0, 'MMM': 175.0}","{'WMT': {'buy': 59, 'sell': 55, 'no-action': 135}, 'AAPL': {'buy': 59, 'sell': 56, 'no-action': 134}, 'MMM': {'buy': 46, 'sell': 59, 'no-action': 144}}"
6.127751,249,40.051003,161277.50745298903,"{'Cash': 27.655067989013332, 'WMT': 2385.0, 'AAPL': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 63, 'sell': 53, 'no-action': 133}, 'AAPL': {'buy': 63, 'sell': 63, 'no-action': 123}, 'MMM': {'buy': 56, 'sell': 64, 'no-action': 129}}"
3.812273,249,40.379312,138122.7274872664,"{'Cash': 29503.09920855464, 'WMT': 545.0, 'AAPL': 29.0, 'MMM': 759.0}","{'WMT': {'buy': 57, 'sell': 54, 'no-action': 138}, 'AAPL': {'buy': 53, 'sell': 52, 'no-action': 144}, 'MMM': {'buy': 61, 'sell': 56, 'no-action': 132}}"
4.360536,249,40.724405,143605.3578187945,"{'Cash': 69.32569579449773, 'WMT': 2123.0, 'AAPL': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 69, 'sell': 58, 'no-action': 122}, 'AAPL': {'buy': 63, 'sell': 52, 'no-action': 134}, 'MMM': {'buy': 56, 'sell': 54, 'no-action': 139}}"
2.95034,249,41.048706,129503.400818411,"{'Cash': 30.248903410996718, 'WMT': 1915.0, 'AAPL': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 66, 'sell': 68, 'no-action': 115}, 'AAPL': {'buy': 52, 'sell': 43, 'no-action': 154}, 'MMM': {'buy': 48, 'sell': 48, 'no-action': 153}}"
2.867742,249,41.377863,128677.42033164714,"{'Cash': 15.588428647140972, 'WMT': 1903.0, 'AAPL': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 56, 'sell': 51, 'no-action': 142}, 'AAPL': {'buy': 52, 'sell': 63, 'no-action': 134}, 'MMM': {'buy': 54, 'sell': 56, 'no-action': 139}}"
3.444327,249,42.915609,134443.27098652354,"{'Cash': 23.370120523533842, 'WMT': 1342.0, 'AAPL': 0.0, 'MMM': 476.0}","{'WMT': {'buy': 52, 'sell': 47, 'no-action': 150}, 'AAPL': {'buy': 47, 'sell': 47, 'no-action': 155}, 'MMM': {'buy': 38, 'sell': 40, 'no-action': 171}}"
5.466644,249,43.28026,154666.44034420283,"{'Cash': 3.1186012028156256, 'WMT': 1974.0, 'AAPL': 0.0, 'MMM': 231.0}","{'WMT': {'buy': 61, 'sell': 50, 'no-action': 138}, 'AAPL': {'buy': 54, 'sell': 55, 'no-action': 140}, 'MMM': {'buy': 44, 'sell': 44, 'no-action': 161}}"
3.592272,249,43.72206,135922.72163270277,"{'Cash': 88.32311270275568, 'WMT': 0.0, 'AAPL': 0.0, 'MMM': 1480.0}","{'WMT': {'buy': 60, 'sell': 62, 'no-action': 127}, 'AAPL': {'buy': 61, 'sell': 60, 'no-action': 128}, 'MMM': {'buy': 49, 'sell': 46, 'no-action': 154}}"
6.72725,249,44.02644,167272.50406207683,"{'Cash': 46730.80567466044, 'WMT': 1630.0, 'AAPL': 142.0, 'MMM': 0.0}","{'WMT': {'buy': 55, 'sell': 44, 'no-action': 150}, 'AAPL': {'buy': 51, 'sell': 42, 'no-action': 156}, 'MMM': {'buy': 34, 'sell': 34, 'no-action': 181}}"
3.371444,249,44.411822,133714.44105347074,"{'Cash': 11.4899764707352, 'WMT': 1459.0, 'AAPL': 0.0, 'MMM': 382.0}","{'WMT': {'buy': 57, 'sell': 51, 'no-action': 141}, 'AAPL': {'buy': 46, 'sell': 48, 'no-action': 155}, 'MMM': {'buy': 48, 'sell': 49, 'no-action': 152}}"
4.647929,249,44.700668,146479.28531900537,"{'Cash': 33.51026441955764, 'WMT': 552.0, 'AAPL': 1499.0, 'MMM': 0.0}","{'WMT': {'buy': 52, 'sell': 48, 'no-action': 149}, 'AAPL': {'buy': 48, 'sell': 46, 'no-action': 155}, 'MMM': {'buy': 39, 'sell': 41, 'no-action': 169}}"
4.909712,249,44.991936,149097.12041219548,"{'Cash': 85742.2599041955, 'WMT': 690.0, 'AAPL': 0.0, 'MMM': 182.0}","{'WMT': {'buy': 53, 'sell': 61, 'no-action': 135}, 'AAPL': {'buy': 45, 'sell': 43, 'no-action': 161}, 'MMM': {'buy': 40, 'sell': 39, 'no-action': 170}}"
5.085266,249,45.292219,150852.6637250891,"{'Cash': 8.944007089126899, 'WMT': 784.0, 'AAPL': 0.0, 'MMM': 1066.0}","{'WMT': {'buy': 59, 'sell': 65, 'no-action': 125}, 'AAPL': {'buy': 64, 'sell': 49, 'no-action': 136}, 'MMM': {'buy': 35, 'sell': 38, 'no-action': 176}}"
7.284578,249,46.691439,172845.78320521617,"{'Cash': 16058.190886216165, 'WMT': 2319.0, 'AAPL': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 55, 'sell': 42, 'no-action': 152}, 'AAPL': {'buy': 38, 'sell': 39, 'no-action': 172}, 'MMM': {'buy': 26, 'sell': 31, 'no-action': 192}}"
7.007699,249,46.976669,170076.99280745452,"{'Cash': 37.84029245452621, 'WMT': 2515.0, 'AAPL': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 63, 'sell': 54, 'no-action': 132}, 'AAPL': {'buy': 41, 'sell': 48, 'no-action': 160}, 'MMM': {'buy': 46, 'sell': 40, 'no-action': 163}}"
3.464858,249,47.298643,134648.5792139052,"{'Cash': 43104.63785990522, 'WMT': 1354.0, 'AAPL': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 48, 'sell': 54, 'no-action': 147}, 'AAPL': {'buy': 47, 'sell': 50, 'no-action': 152}, 'MMM': {'buy': 43, 'sell': 41, 'no-action': 165}}"
7.152036,249,47.612314,171520.36488553503,"{'Cash': 47.26328053501493, 'WMT': 2000.0, 'AAPL': 0.0, 'MMM': 395.0}","{'WMT': {'buy': 47, 'sell': 44, 'no-action': 158}, 'AAPL': {'buy': 42, 'sell': 40, 'no-action': 167}, 'MMM': {'buy': 40, 'sell': 32, 'no-action': 177}}"
5.745558,249,48.02973,157455.5833339163,"{'Cash': 50.64140891630086, 'WMT': 2096.0, 'AAPL': 0.0, 'MMM': 171.0}","{'WMT': {'buy': 65, 'sell': 53, 'no-action': 131}, 'AAPL': {'buy': 32, 'sell': 33, 'no-action': 184}, 'MMM': {'buy': 39, 'sell': 42, 'no-action': 168}}"
5.157717,249,48.402155,151577.16841632553,"{'Cash': 65.69130438072898, 'WMT': 0.0, 'AAPL': 644.0, 'MMM': 1140.0}","{'WMT': {'buy': 57, 'sell': 46, 'no-action': 146}, 'AAPL': {'buy': 52, 'sell': 47, 'no-action': 150}, 'MMM': {'buy': 48, 'sell': 43, 'no-action': 158}}"
4.442481,249,48.838345,144424.80691177692,"{'Cash': 9.844775776924507, 'WMT': 2136.0, 'AAPL': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 49, 'sell': 50, 'no-action': 150}, 'AAPL': {'buy': 51, 'sell': 43, 'no-action': 155}, 'MMM': {'buy': 39, 'sell': 40, 'no-action': 170}}"
5.13786,249,49.2355,151378.60403950233,"{'Cash': 64.68304150233962, 'WMT': 1524.0, 'AAPL': 0.0, 'MMM': 526.0}","{'WMT': {'buy': 63, 'sell': 66, 'no-action': 120}, 'AAPL': {'buy': 58, 'sell': 51, 'no-action': 140}, 'MMM': {'buy': 39, 'sell': 44, 'no-action': 166}}"
8.980784,249,50.681668,189807.83759752245,"{'Cash': 26.564790522450494, 'WMT': 2807.0, 'AAPL': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 56, 'sell': 44, 'no-action': 149}, 'AAPL': {'buy': 36, 'sell': 38, 'no-action': 175}, 'MMM': {'buy': 38, 'sell': 35, 'no-action': 176}}"
5.270745,249,50.937667,152707.453461682,"{'Cash': 61.22311397861267, 'WMT': 2121.0, 'AAPL': 127.0, 'MMM': 0.0}","{'WMT': {'buy': 45, 'sell': 47, 'no-action': 157}, 'AAPL': {'buy': 39, 'sell': 37, 'no-action': 173}, 'MMM': {'buy': 38, 'sell': 34, 'no-action': 177}}"
5.049758,249,51.219528,150497.5752289932,"{'Cash': 9.063799993217799, 'WMT': 1767.0, 'AAPL': 0.0, 'MMM': 338.0}","{'WMT': {'buy': 60, 'sell': 50, 'no-action': 139}, 'AAPL': {'buy': 51, 'sell': 51, 'no-action': 147}, 'MMM': {'buy': 38, 'sell': 44, 'no-action': 167}}"
4.09595,249,51.501329,140959.49613001948,"{'Cash': 60.25404601948685, 'WMT': 2084.0, 'AAPL': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 67, 'sell': 58, 'no-action': 124}, 'AAPL': {'buy': 47, 'sell': 48, 'no-action': 154}, 'MMM': {'buy': 44, 'sell': 42, 'no-action': 163}}"
3.131951,249,51.788324,131319.51395230036,"{'Cash': 14.19364630032942, 'WMT': 1000.0, 'AAPL': 0.0, 'MMM': 694.0}","{'WMT': {'buy': 62, 'sell': 63, 'no-action': 124}, 'AAPL': {'buy': 55, 'sell': 54, 'no-action': 140}, 'MMM': {'buy': 53, 'sell': 47, 'no-action': 149}}"
6.076636,249,52.066031,160766.36315564916,"{'Cash': 30.531532649180008, 'WMT': 1943.0, 'AAPL': 0.0, 'MMM': 320.0}","{'WMT': {'buy': 55, 'sell': 48, 'no-action': 146}, 'AAPL': {'buy': 38, 'sell': 39, 'no-action': 172}, 'MMM': {'buy': 28, 'sell': 27, 'no-action': 194}}"
5.373099,249,52.360978,153730.99450534786,"{'Cash': 15.895506347860007, 'WMT': 388.0, 'AAPL': 0.0, 'MMM': 1389.0}","{'WMT': {'buy': 65, 'sell': 63, 'no-action': 121}, 'AAPL': {'buy': 54, 'sell': 56, 'no-action': 139}, 'MMM': {'buy': 48, 'sell': 54, 'no-action': 147}}"
4.07955,249,52.633275,140795.49714101924,"{'Cash': 31.4750590192466, 'WMT': 2082.0, 'AAPL': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 52, 'sell': 38, 'no-action': 159}, 'AAPL': {'buy': 34, 'sell': 33, 'no-action': 182}, 'MMM': {'buy': 29, 'sell': 32, 'no-action': 188}}"
4.946795,249,52.899948,149467.95299094898,"{'Cash': 62.521445948983455, 'WMT': 1827.0, 'AAPL': 0.0, 'MMM': 282.0}","{'WMT': {'buy': 62, 'sell': 63, 'no-action': 124}, 'AAPL': {'buy': 54, 'sell': 61, 'no-action': 134}, 'MMM': {'buy': 56, 'sell': 49, 'no-action': 144}}"
4.458341,249,54.163097,144583.41281322986,"{'Cash': 33.230675229860935, 'WMT': 2138.0, 'AAPL': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 47, 'sell': 46, 'no-action': 156}, 'AAPL': {'buy': 42, 'sell': 36, 'no-action': 171}, 'MMM': {'buy': 36, 'sell': 32, 'no-action': 181}}"
5.608081,249,54.478595,156080.8117382616,"{'Cash': 36.92943026161447, 'WMT': 2308.0, 'AAPL': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 60, 'sell': 53, 'no-action': 136}, 'AAPL': {'buy': 50, 'sell': 45, 'no-action': 154}, 'MMM': {'buy': 26, 'sell': 31, 'no-action': 192}}"
6.307774,249,54.930969,163077.7361972977,"{'Cash': 22.57466729769658, 'WMT': 1904.0, 'AAPL': 0.0, 'MMM': 374.0}","{'WMT': {'buy': 55, 'sell': 59, 'no-action': 135}, 'AAPL': {'buy': 45, 'sell': 42, 'no-action': 162}, 'MMM': {'buy': 45, 'sell': 40, 'no-action': 164}}"
6.480272,249,55.373132,164802.72135962645,"{'Cash': 26.6228736264311, 'WMT': 162.0, 'AAPL': 0.0, 'MMM': 1676.0}","{'WMT': {'buy': 52, 'sell': 50, 'no-action': 147}, 'AAPL': {'buy': 43, 'sell': 37, 'no-action': 169}, 'MMM': {'buy': 39, 'sell': 32, 'no-action': 178}}"
5.024751,249,55.779462,150247.5068375529,"{'Cash': 58.211486721920664, 'WMT': 1893.0, 'AAPL': 305.0, 'MMM': 0.0}","{'WMT': {'buy': 64, 'sell': 52, 'no-action': 133}, 'AAPL': {'buy': 42, 'sell': 45, 'no-action': 162}, 'MMM': {'buy': 33, 'sell': 29, 'no-action': 187}}"
6.046919,249,56.127062,160469.19426866935,"{'Cash': 30.661895669356454, 'WMT': 2373.0, 'AAPL': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 63, 'sell': 57, 'no-action': 129}, 'AAPL': {'buy': 44, 'sell': 43, 'no-action': 162}, 'MMM': {'buy': 44, 'sell': 44, 'no-action': 161}}"
6.525566,249,56.434844,165255.6580112546,"{'Cash': 54.03570925459826, 'WMT': 2362.0, 'AAPL': 0.0, 'MMM': 60.0}","{'WMT': {'buy': 52, 'sell': 51, 'no-action': 146}, 'AAPL': {'buy': 53, 'sell': 43, 'no-action': 153}, 'MMM': {'buy': 41, 'sell': 45, 'no-action': 163}}"
8.320185,249,56.741545,183201.8541278531,"{'Cash': 1871.8314458531167, 'WMT': 2682.0, 'AAPL': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 65, 'sell': 52, 'no-action': 132}, 'AAPL': {'buy': 47, 'sell': 54, 'no-action': 148}, 'MMM': {'buy': 35, 'sell': 49, 'no-action': 165}}"
7.893893,249,58.059065,178938.93292786292,"{'Cash': 10.781075862902071, 'WMT': 2189.0, 'AAPL': 0.0, 'MMM': 337.0}","{'WMT': {'buy': 61, 'sell': 52, 'no-action': 136}, 'AAPL': {'buy': 37, 'sell': 41, 'no-action': 171}, 'MMM': {'buy': 36, 'sell': 38, 'no-action': 175}}"
4.257206,249,58.338838,142572.05890674872,"{'Cash': 50.17679874871101, 'WMT': 2108.0, 'AAPL': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 53, 'sell': 40, 'no-action': 156}, 'AAPL': {'buy': 34, 'sell': 37, 'no-action': 178}, 'MMM': {'buy': 36, 'sell': 38, 'no-action': 175}}"
5.370472,249,58.605839,153704.72005251845,"{'Cash': 33.35812851844639, 'WMT': 2072.0, 'AAPL': 0.0, 'MMM': 148.0}","{'WMT': {'buy': 49, 'sell': 40, 'no-action': 160}, 'AAPL': {'buy': 35, 'sell': 41, 'no-action': 173}, 'MMM': {'buy': 33, 'sell': 33, 'no-action': 183}}"
7.940031,249,58.860119,179400.3093246516,"{'Cash': 30.97667165160965, 'WMT': 2653.0, 'AAPL': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 48, 'sell': 44, 'no-action': 157}, 'AAPL': {'buy': 37, 'sell': 39, 'no-action': 173}, 'MMM': {'buy': 30, 'sell': 40, 'no-action': 179}}"
4.557286,249,59.144375,145572.8575238014,"{'Cash': 26.946246821204113, 'WMT': 1904.0, 'AAPL': 231.0, 'MMM': 0.0}","{'WMT': {'buy': 41, 'sell': 44, 'no-action': 164}, 'AAPL': {'buy': 43, 'sell': 35, 'no-action': 171}, 'MMM': {'buy': 25, 'sell': 26, 'no-action': 198}}"
5.16899,249,59.408005,151689.8970809682,"{'Cash': 14.465525968189468, 'WMT': 1847.0, 'AAPL': 0.0, 'MMM': 292.0}","{'WMT': {'buy': 64, 'sell': 54, 'no-action': 131}, 'AAPL': {'buy': 36, 'sell': 41, 'no-action': 172}, 'MMM': {'buy': 38, 'sell': 38, 'no-action': 173}}"
7.487917,249,59.683717,174879.16653321887,"{'Cash': 41221.86620421888, 'WMT': 1028.0, 'AAPL': 0.0, 'MMM': 699.0}","{'WMT': {'buy': 56, 'sell': 47, 'no-action': 146}, 'AAPL': {'buy': 49, 'sell': 49, 'no-action': 151}, 'MMM': {'buy': 35, 'sell': 35, 'no-action': 179}}"
6.89981,249,59.971918,168998.09596948614,"{'Cash': 40.7034704861544, 'WMT': 2499.0, 'AAPL': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 64, 'sell': 56, 'no-action': 129}, 'AAPL': {'buy': 41, 'sell': 43, 'no-action': 165}, 'MMM': {'buy': 36, 'sell': 37, 'no-action': 176}}"
7.663229,249,61.334991,176632.28752857872,"{'Cash': 34.96491657873776, 'WMT': 2612.0, 'AAPL': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 65, 'sell': 41, 'no-action': 143}, 'AAPL': {'buy': 39, 'sell': 43, 'no-action': 167}, 'MMM': {'buy': 41, 'sell': 37, 'no-action': 171}}"
7.032712,249,61.655481,170327.11972547846,"{'Cash': 17.52720647847309, 'WMT': 2519.0, 'AAPL': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 39, 'sell': 34, 'no-action': 176}, 'AAPL': {'buy': 28, 'sell': 30, 'no-action': 191}, 'MMM': {'buy': 32, 'sell': 25, 'no-action': 192}}"
8.774681,249,62.034053,187746.811814976,"{'Cash': 46.40511387363222, 'WMT': 2268.0, 'AAPL': 472.0, 'MMM': 0.0}","{'WMT': {'buy': 47, 'sell': 42, 'no-action': 160}, 'AAPL': {'buy': 27, 'sell': 23, 'no-action': 199}, 'MMM': {'buy': 31, 'sell': 30, 'no-action': 188}}"
7.419121,249,62.43121,174191.21257239906,"{'Cash': 39.25030539910904, 'WMT': 2398.0, 'AAPL': 0.0, 'MMM': 131.0}","{'WMT': {'buy': 67, 'sell': 52, 'no-action': 130}, 'AAPL': {'buy': 39, 'sell': 33, 'no-action': 177}, 'MMM': {'buy': 31, 'sell': 35, 'no-action': 183}}"
6.742966,249,62.757764,167429.65530283249,"{'Cash': 27.29282683249039, 'WMT': 2476.0, 'AAPL': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 64, 'sell': 52, 'no-action': 133}, 'AAPL': {'buy': 49, 'sell': 49, 'no-action': 151}, 'MMM': {'buy': 43, 'sell': 40, 'no-action': 166}}"
8.223845,249,63.058081,182238.44529876797,"{'Cash': 29.492603767979745, 'WMT': 2695.0, 'AAPL': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 58, 'sell': 47, 'no-action': 144}, 'AAPL': {'buy': 31, 'sell': 39, 'no-action': 179}, 'MMM': {'buy': 33, 'sell': 30, 'no-action': 186}}"
6.59844,249,63.342119,165984.40066214732,"{'Cash': 18.329940147305024, 'WMT': 1457.0, 'AAPL': 0.0, 'MMM': 735.0}","{'WMT': {'buy': 51, 'sell': 49, 'no-action': 149}, 'AAPL': {'buy': 37, 'sell': 35, 'no-action': 177}, 'MMM': {'buy': 37, 'sell': 35, 'no-action': 177}}"
6.490912,249,63.724784,164909.12059955279,"{'Cash': 1030.3651781831868, 'WMT': 798.0, 'AAPL': 688.0, 'MMM': 652.0}","{'WMT': {'buy': 54, 'sell': 46, 'no-action': 149}, 'AAPL': {'buy': 37, 'sell': 32, 'no-action': 180}, 'MMM': {'buy': 32, 'sell': 33, 'no-action': 184}}"
6.82638,249,65.197458,168263.80139415682,"{'Cash': 15308.531277156806, 'WMT': 1027.0, 'AAPL': 0.0, 'MMM': 910.0}","{'WMT': {'buy': 47, 'sell': 43, 'no-action': 159}, 'AAPL': {'buy': 32, 'sell': 26, 'no-action': 191}, 'MMM': {'buy': 31, 'sell': 29, 'no-action': 189}}"
6.531665,249,65.515914,165316.64874864783,"{'Cash': 10.196303647833702, 'WMT': 2445.0, 'AAPL': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 63, 'sell': 53, 'no-action': 133}, 'AAPL': {'buy': 47, 'sell': 42, 'no-action': 160}, 'MMM': {'buy': 40, 'sell': 36, 'no-action': 173}}"
5.138697,249,65.935314,151386.96644771888,"{'Cash': 66.90799571885714, 'WMT': 58.0, 'AAPL': 0.0, 'MMM': 1606.0}","{'WMT': {'buy': 54, 'sell': 50, 'no-action': 145}, 'AAPL': {'buy': 52, 'sell': 52, 'no-action': 145}, 'MMM': {'buy': 42, 'sell': 41, 'no-action': 166}}"
5.175902,249,66.433695,151759.01635482133,"{'Cash': 54806.27492082132, 'WMT': 1434.0, 'AAPL': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 44, 'sell': 34, 'no-action': 171}, 'AAPL': {'buy': 38, 'sell': 40, 'no-action': 171}, 'MMM': {'buy': 29, 'sell': 27, 'no-action': 193}}"
7.686576,249,66.822471,176865.76263812772,"{'Cash': 7.552448127722528, 'WMT': 1219.0, 'AAPL': 0.0, 'MMM': 1029.0}","{'WMT': {'buy': 57, 'sell': 49, 'no-action': 143}, 'AAPL': {'buy': 40, 'sell': 43, 'no-action': 166}, 'MMM': {'buy': 39, 'sell': 39, 'no-action': 171}}"
6.429049,249,67.109527,164290.48984444333,"{'Cash': 62.118266443350876, 'WMT': 1939.0, 'AAPL': 0.0, 'MMM': 361.0}","{'WMT': {'buy': 56, 'sell': 34, 'no-action': 159}, 'AAPL': {'buy': 25, 'sell': 29, 'no-action': 195}, 'MMM': {'buy': 29, 'sell': 30, 'no-action': 190}}"
5.994956,249,67.385209,159949.56407319853,"{'Cash': 53.214959198536235, 'WMT': 493.0, 'AAPL': 0.0, 'MMM': 1379.0}","{'WMT': {'buy': 52, 'sell': 47, 'no-action': 150}, 'AAPL': {'buy': 46, 'sell': 49, 'no-action': 154}, 'MMM': {'buy': 38, 'sell': 27, 'no-action': 184}}"
6.654618,249,67.654307,166546.1839867412,"{'Cash': 57.26580074122103, 'WMT': 0.0, 'AAPL': 0.0, 'MMM': 1814.0}","{'WMT': {'buy': 51, 'sell': 45, 'no-action': 153}, 'AAPL': {'buy': 32, 'sell': 32, 'no-action': 185}, 'MMM': {'buy': 37, 'sell': 32, 'no-action': 180}}"
3.512704,249,67.974272,135127.03784199167,"{'Cash': 69811.76775999168, 'WMT': 457.0, 'AAPL': 0.0, 'MMM': 375.0}","{'WMT': {'buy': 58, 'sell': 41, 'no-action': 150}, 'AAPL': {'buy': 48, 'sell': 44, 'no-action': 157}, 'MMM': {'buy': 32, 'sell': 39, 'no-action': 178}}"
6.119502,249,69.474844,161195.0235832195,"{'Cash': 4.307512375892671, 'WMT': 2214.0, 'AAPL': 158.0, 'MMM': 0.0}","{'WMT': {'buy': 53, 'sell': 42, 'no-action': 154}, 'AAPL': {'buy': 43, 'sell': 37, 'no-action': 169}, 'MMM': {'buy': 41, 'sell': 36, 'no-action': 172}}"
8.676775,249,69.992516,186767.75230543033,"{'Cash': 50.690748430344684, 'WMT': 2068.0, 'AAPL': 0.0, 'MMM': 511.0}","{'WMT': {'buy': 50, 'sell': 41, 'no-action': 158}, 'AAPL': {'buy': 30, 'sell': 27, 'no-action': 192}, 'MMM': {'buy': 30, 'sell': 31, 'no-action': 188}}"
7.587876,249,70.332422,175878.76151152057,"{'Cash': 46494.37038052057, 'WMT': 1463.0, 'AAPL': 0.0, 'MMM': 332.0}","{'WMT': {'buy': 58, 'sell': 45, 'no-action': 146}, 'AAPL': {'buy': 35, 'sell': 33, 'no-action': 181}, 'MMM': {'buy': 40, 'sell': 36, 'no-action': 173}}"
8.102383,249,70.622935,181023.83272140386,"{'Cash': 11.880593403875537, 'WMT': 2361.0, 'AAPL': 0.0, 'MMM': 233.0}","{'WMT': {'buy': 55, 'sell': 45, 'no-action': 149}, 'AAPL': {'buy': 37, 'sell': 39, 'no-action': 173}, 'MMM': {'buy': 32, 'sell': 28, 'no-action': 189}}"
6.317787,249,70.895182,163177.87260424742,"{'Cash': 55.3320162474065, 'WMT': 1362.0, 'AAPL': 0.0, 'MMM': 774.0}","{'WMT': {'buy': 52, 'sell': 50, 'no-action': 147}, 'AAPL': {'buy': 39, 'sell': 47, 'no-action': 163}, 'MMM': {'buy': 41, 'sell': 30, 'no-action': 178}}"
7.28792,249,71.313024,172879.19896579388,"{'Cash': 47.67747979390697, 'WMT': 1940.0, 'AAPL': 0.0, 'MMM': 454.0}","{'WMT': {'buy': 55, 'sell': 42, 'no-action': 152}, 'AAPL': {'buy': 44, 'sell': 39, 'no-action': 166}, 'MMM': {'buy': 40, 'sell': 35, 'no-action': 174}}"
6.589021,249,71.742388,165890.21368101818,"{'Cash': 66.65513001818272, 'WMT': 206.0, 'AAPL': 0.0, 'MMM': 1655.0}","{'WMT': {'buy': 44, 'sell': 44, 'no-action': 161}, 'AAPL': {'buy': 43, 'sell': 41, 'no-action': 165}, 'MMM': {'buy': 42, 'sell': 40, 'no-action': 167}}"
8.258954,249,72.122403,182589.5383602542,"{'Cash': 42.535660254216054, 'WMT': 2700.0, 'AAPL': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 52, 'sell': 44, 'no-action': 153}, 'AAPL': {'buy': 35, 'sell': 37, 'no-action': 177}, 'MMM': {'buy': 23, 'sell': 23, 'no-action': 203}}"
8.711728,249,73.606989,187117.2825011554,"{'Cash': 69.64453915538616, 'WMT': 0.0, 'AAPL': 0.0, 'MMM': 2038.0}","{'WMT': {'buy': 38, 'sell': 36, 'no-action': 175}, 'AAPL': {'buy': 28, 'sell': 33, 'no-action': 188}, 'MMM': {'buy': 24, 'sell': 17, 'no-action': 208}}"
6.756345,249,74.095742,167563.45156504607,"{'Cash': 62613.30179756144, 'WMT': 0.0, 'AAPL': 1013.0, 'MMM': 340.0}","{'WMT': {'buy': 57, 'sell': 50, 'no-action': 142}, 'AAPL': {'buy': 32, 'sell': 34, 'no-action': 183}, 'MMM': {'buy': 35, 'sell': 36, 'no-action': 178}}"
9.042028,249,74.536609,190420.27714619267,"{'Cash': 20.13651891169866, 'WMT': 794.0, 'AAPL': 55.0, 'MMM': 1446.0}","{'WMT': {'buy': 51, 'sell': 50, 'no-action': 148}, 'AAPL': {'buy': 37, 'sell': 35, 'no-action': 177}, 'MMM': {'buy': 36, 'sell': 34, 'no-action': 179}}"
7.121252,249,74.849757,171212.5238860961,"{'Cash': 24.001354096108116, 'WMT': 2532.0, 'AAPL': 0.0, 'MMM': 0.0}","{'WMT': {'buy': 56, 'sell': 44, 'no-action': 149}, 'AAPL': {'buy': 41, 'sell': 39, 'no-action': 169}, 'MMM': {'buy': 35, 'sell': 36, 'no-action': 178}}"
7.252388,249,75.314008,172523.88495941643,"{'Cash': 69.26683841643535, 'WMT': 0.0, 'AAPL': 0.0, 'MMM': 1879.0}","{'WMT': {'buy': 53, 'sell': 45, 'no-action': 151}, 'AAPL': {'buy': 31, 'sell': 35, 'no-action': 183}, 'MMM': {'buy': 34, 'sell': 35, 'no-action': 180}}"
